to,from,CoordsFromLat,CoordsFromLong,CoordsToLat,CoordsToLong
8th St & Folsom St,Harrison St & 8th St,37.77479935,-122.41000366,37.77389908,-122.40899658
8th St & Harrison St,Harrison St & 8th St,37.77349854,-122.40799713,37.77389908,-122.40899658
8th St & Harrison St,8th St & Folsom St,37.77349854,-122.40799713,37.77479935,-122.41000366
8th St & Harrison St,Folsom St & 8th St,37.77349854,-122.40799713,37.77510071,-122.41000366
8th St & Mission St,Mission St & 8th St,37.77719879,-122.41300201,37.77719879,-122.41400146
8th St & Mission St,Mission St & 9th St,37.77719879,-122.41300201,37.77650070,-122.41400146
8th St & Mission St,8th St & Market St,37.77719879,-122.41300201,37.77849960,-122.41500092
8th St & Market St,Market St & 8th St,37.77849960,-122.41500092,37.77859879,-122.41500092
8th St & Market St,Hyde St & Grove St,37.77849960,-122.41500092,37.77930069,-122.41500092
8th St & Market St,Market St & 7th St,37.77849960,-122.41500092,37.77980042,-122.41300201
9th Ave & Irving St,Irving St & 8th Ave,37.76430130,-122.46600342,37.76399994,-122.46499634
9th Ave & Irving St,Lincoln Way & 9th Ave,37.76430130,-122.46600342,37.76599884,-122.46700287
9th Ave & Irving St,9th Ave & Judah St,37.76430130,-122.46600342,37.76210022,-122.46600342
9th Ave & Judah St,Judah St & 9th Ave,37.76210022,-122.46600342,37.76219940,-122.46700287
9th Ave & Judah St,8th Ave & Judah Ave,37.76210022,-122.46600342,37.76210022,-122.46499634
9th Ave & Judah St,Irving St & 8th Ave,37.76210022,-122.46600342,37.76399994,-122.46499634
9th Ave & Kirkham St,Judah St & 9th Ave,37.76039886,-122.46600342,37.76219940,-122.46700287
9th Ave & Kirkham St,Lawton St & 9th Ave,37.76039886,-122.46600342,37.75849915,-122.46600342
9th Ave & Kirkham St,8th Ave & Judah Ave,37.76039886,-122.46600342,37.76210022,-122.46499634
9th Ave & Lawton St,Lawton St & 9th Ave,37.75849915,-122.46600342,37.75849915,-122.46600342
9th Ave & Lawton St,7th Ave & Lawton St,37.75849915,-122.46600342,37.75839996,-122.46399689
9th Ave & Lawton St,Warren Dr & Locksley Ave,37.75849915,-122.46600342,37.75870132,-122.46299744
18th St & Church St,Right Of Way/18th St,37.76139832,-122.42800140,37.76119995,-122.42800140
18th St & Church St,Church St & 18th St,37.76139832,-122.42800140,37.76150131,-122.42800140
18th St & Church St,Right Of Way/20th St,37.76139832,-122.42800140,37.75830078,-122.42800140
18th St & Castro St,Castro St & 18th St,37.76100159,-122.43499756,37.76079941,-122.43499756
18th St & Castro St,Castro St & 17th St,37.76100159,-122.43499756,37.76240158,-122.43499756
18th St & Castro St,18th St & Diamond St,37.76100159,-122.43499756,37.76070023,-122.43699646
18th St & Danvers St,211 Corbett Ave,37.76039886,-122.44400024,37.76160049,-122.44300079
18th St & Danvers St,328 Corbett Ave,37.76039886,-122.44400024,37.75989914,-122.44499969
18th St & Danvers St,210 Corbett Ave,37.76039886,-122.44400024,37.76179886,-122.44300079
18th St & Diamond St,18th St & Eureka St,37.76070023,-122.43699646,37.76079941,-122.43800354
18th St & Diamond St,Eureka St & 18th St,37.76070023,-122.43699646,37.76060104,-122.43800354
18th St & Diamond St,Eureka St & 19th St,37.76070023,-122.43699646,37.75899887,-122.43800354
18th St & Dolores St,Right Of Way/18th St,37.76150131,-122.42600250,37.76119995,-122.42800140
18th St & Dolores St,Church St & 18th St,37.76150131,-122.42600250,37.76150131,-122.42800140
18th St & Dolores St,16th St & Dolores St,37.76150131,-122.42600250,37.76470184,-122.42700195
18th St & Eureka St,Eureka St & 18th St,37.76079941,-122.43800354,37.76060104,-122.43800354
18th St & Eureka St,18th St & Diamond St,37.76079941,-122.43800354,37.76070023,-122.43699646
18th St & Eureka St,Eureka St & 19th St,37.76079941,-122.43800354,37.75899887,-122.43800354
18th St & Guerrero St,18th St & Church St,37.76160049,-122.42400360,37.76139832,-122.42800140
18th St & Guerrero St,Right Of Way/18th St,37.76160049,-122.42400360,37.76119995,-122.42800140
18th St & Guerrero St,18th St & Mission St,37.76160049,-122.42400360,37.76190186,-122.41999817
18th St & Hattie St,Corbett Ave & Hattie St,37.76060104,-122.44100189,37.76169968,-122.44100189
18th St & Hattie St,Corbett Ave & Ord St,37.76060104,-122.44100189,37.76190186,-122.44000244
18th St & Hattie St,211 Corbett Ave,37.76060104,-122.44100189,37.76160049,-122.44300079
18th St & Mission St,Mission St & 18th St,37.76190186,-122.41999817,37.76259995,-122.41899872
18th St & Mission St,Mission St & 20th St,37.76190186,-122.41999817,37.75910187,-122.41899872
18th St & Mission St,Mission St & 16th St,37.76190186,-122.41999817,37.76509857,-122.41999817
18th St & Market St,18th St & Danvers St,37.75979996,-122.44400024,37.76039886,-122.44400024
18th St & Market St,Market St & Clayton St,37.75979996,-122.44400024,37.75839996,-122.44400024
18th St & Market St,Clayton St & Corbett Ave,37.75979996,-122.44400024,37.75880051,-122.44599915
18th St & Noe St,Castro St & 18th St,37.76110077,-122.43299866,37.76079941,-122.43499756
18th St & Noe St,Castro St & 17th St,37.76110077,-122.43299866,37.76240158,-122.43499756
18th St & Noe St,17th St & Castro St,37.76110077,-122.43299866,37.76259995,-122.43499756
18th St & Sanchez St,Church St & 18th St,37.76119995,-122.43000031,37.76150131,-122.42800140
18th St & Sanchez St,Right Of Way/18th St,37.76119995,-122.43000031,37.76119995,-122.42800140
18th St & Sanchez St,18th St & Dolores St,37.76119995,-122.43000031,37.76150131,-122.42600250
18th St & Valencia St,18th St & Mission St,37.76179886,-122.42199707,37.76190186,-122.41999817
18th St & Valencia St,16th St & Valencia St,37.76179886,-122.42199707,37.76499939,-122.42199707
18th St & Valencia St,Mission St & 20th St,37.76179886,-122.42199707,37.75910187,-122.41899872
19th Ave & Buckingham Way,Winston Dr & 20th Ave,37.72589874,-122.47499847,37.72700119,-122.47599792
19th Ave & Buckingham Way,90 Buckingham Way,37.72589874,-122.47499847,37.72600174,-122.47699738
19th Ave & Buckingham Way,19th Ave & Winston Dr,37.72589874,-122.47499847,37.72719955,-122.47499847
19th Ave & Eucalyptus Dr,Right Of Way/Eucalyptus Dr,37.73080063,-122.47499847,37.73120117,-122.47399902
19th Ave & Eucalyptus Dr,20th Ave & Buckingham Way,37.73080063,-122.47499847,37.73040009,-122.47599792
19th Ave & Eucalyptus Dr,Right Of Way/Ocean Ave,37.73080063,-122.47499847,37.73199844,-122.47399902
19th Ave & Holloway Ave,19th Ave & Holloway St,37.72109985,-122.47499847,37.72119904,-122.47499847
19th Ave & Holloway Ave,Holloway Ave & Junipero Serra Blvd,37.72109985,-122.47499847,37.72159958,-122.47299957
19th Ave & Holloway Ave,Holloway Ave & Beverly St,37.72109985,-122.47499847,37.72159958,-122.47200012
19th Ave & Irving St,19th Ave & Lincoln Way,37.76369858,-122.47699738,37.76539993,-122.47699738
19th Ave & Irving St,Lincoln Way & 19th Ave,37.76369858,-122.47699738,37.76549911,-122.47799683
19th Ave & Irving St,Judah St & 19th Ave,37.76369858,-122.47699738,37.76169968,-122.47699738
19th Ave & Junipero Serra Blvd,19th Ave & Randolph St,37.71689987,-122.47200012,37.71620178,-122.47200012
19th Ave & Junipero Serra Blvd,Font Blvd & Chumasero Dr,37.71689987,-122.47200012,37.71519852,-122.47299957
19th Ave & Junipero Serra Blvd,Font Blvd & Cambon Dr,37.71689987,-122.47200012,37.71590042,-122.47399902
19th Ave & Judah St,Judah St & 19th Ave,37.76179886,-122.47699738,37.76169968,-122.47699738
19th Ave & Judah St,Judah St & 22nd Ave,37.76179886,-122.47699738,37.76150131,-122.48000336
19th Ave & Judah St,22nd Ave & Judah St,37.76179886,-122.47699738,37.76150131,-122.48000336
19th Ave & Lawton St,16th Ave & Lawton St,37.75809860,-122.47699738,37.75799942,-122.47399902
19th Ave & Lawton St,22nd Ave & Lawton St,37.75809860,-122.47699738,37.75780106,-122.48000336
19th Ave & Lawton St,16th Ave & Lomita Ave,37.75809860,-122.47699738,37.75699997,-122.47399902
19th Ave & Lincoln Way,Crossover Dr & Lincoln Way,37.76539993,-122.47699738,37.76549911,-122.47699738
19th Ave & Lincoln Way,Lincoln Way & 19th Ave,37.76539993,-122.47699738,37.76549911,-122.47799683
19th Ave & Lincoln Way,Lincoln Way & 17th Ave,37.76539993,-122.47699738,37.76559830,-122.47499847
19th Ave & Noriega St,16th Ave & Noriega St,37.75429916,-122.47599792,37.75419998,-122.47299957
19th Ave & Noriega St,22nd Ave & Noriega St,37.75429916,-122.47599792,37.75429916,-122.48000336
19th Ave & Noriega St,Noriega St & 16th Ave,37.75429916,-122.47599792,37.75529861,-122.47299957
19th Ave & Randolph St,Font Blvd & Chumasero Dr,37.71620178,-122.47200012,37.71519852,-122.47299957
19th Ave & Randolph St,Junipero Serra Blvd & Font Blvd,37.71620178,-122.47200012,37.71459961,-122.47200012
19th Ave & Randolph St,Chumasero Dr & Font Blvd,37.71620178,-122.47200012,37.71500015,-122.47299957
19th Ave & Ortega St,16th Ave & Ortega St,37.75270081,-122.47599792,37.75239944,-122.47299957
19th Ave & Ortega St,16th Ave & Noriega St,37.75270081,-122.47599792,37.75419998,-122.47299957
19th Ave & Ortega St,22nd Ave & Noriega St,37.75270081,-122.47599792,37.75429916,-122.48000336
19th Ave & Quintara St,Quintara St & 19th Ave,37.74850082,-122.47599792,37.74869919,-122.47599792
19th Ave & Quintara St,17th Ave & Quintara St,37.74850082,-122.47599792,37.74860001,-122.47399902
19th Ave & Quintara St,Quintara St & 17th Ave,37.74850082,-122.47599792,37.74879837,-122.47399902
19th Ave & Rivera St,17th Ave & Rivera St,37.74720001,-122.47599792,37.74700165,-122.47399902
19th Ave & Rivera St,Quintara St & 19th Ave,37.74720001,-122.47599792,37.74869919,-122.47599792
19th Ave & Rivera St,17th Ave & Quintara St,37.74720001,-122.47599792,37.74860001,-122.47399902
19th Ave & Sloat Blvd,Sloat Blvd & 19th Ave,37.73460007,-122.47499847,37.73479843,-122.47399902
19th Ave & Sloat Blvd,Sloat Blvd & 21st Ave,37.73460007,-122.47499847,37.73479843,-122.47699738
19th Ave & Sloat Blvd,Sloat Blvd & West Portal Ave,37.73460007,-122.47499847,37.73479843,-122.47200012
19th Ave & Taraval St,Taraval St & 19th Ave,37.74330139,-122.47599792,37.74309921,-122.47499847
19th Ave & Taraval St,Taraval St & 17th Ave,37.74330139,-122.47599792,37.74309921,-122.47399902
19th Ave & Taraval St,17th Ave & Santiago St,37.74330139,-122.47599792,37.74509811,-122.47399902
19th Ave & Vicente St,Taraval St & 19th Ave,37.73949814,-122.47499847,37.74309921,-122.47499847
19th Ave & Vicente St,Taraval St & 17th Ave,37.73949814,-122.47499847,37.74309921,-122.47399902
19th Ave & Vicente St,Taraval St & 22nd Ave,37.73949814,-122.47499847,37.74290085,-122.47799683
19th Ave & Winston Dr,Winston Dr & 20th Ave,37.72719955,-122.47499847,37.72700119,-122.47599792
19th Ave & Winston Dr,20th Ave & Winston Dr,37.72719955,-122.47499847,37.72689819,-122.47599792
19th Ave & Winston Dr,19th Ave & Buckingham Way,37.72719955,-122.47499847,37.72589874,-122.47499847
20th Ave & Buckingham Way,19th Ave & Eucalyptus Dr,37.73040009,-122.47599792,37.73080063,-122.47499847
20th Ave & Buckingham Way,Right Of Way/Eucalyptus Dr,37.73040009,-122.47599792,37.73120117,-122.47399902
20th Ave & Buckingham Way,20th Av/Macy's Stonestown,37.73040009,-122.47599792,37.72880173,-122.47599792
20th Ave/Macy's Stonestown,20th Av/Macy's Stonestown,37.72890091,-122.47599792,37.72880173,-122.47599792
20th Ave/Macy's Stonestown,19th Ave & Winston Dr,37.72890091,-122.47599792,37.72719955,-122.47499847
20th Ave/Macy's Stonestown,Winston Dr & 20th Ave,37.72890091,-122.47599792,37.72700119,-122.47599792
20th Ave & Winston Dr,Winston Dr & 20th Ave,37.72689819,-122.47599792,37.72700119,-122.47599792
20th Ave & Winston Dr,19th Ave & Winston Dr,37.72689819,-122.47599792,37.72719955,-122.47499847
20th Ave & Winston Dr,19th Ave & Buckingham Way,37.72689819,-122.47599792,37.72589874,-122.47499847
20th St & 3rd St,3rd St & 20th St,37.76050186,-122.38899994,37.76050186,-122.38899994
20th St & 3rd St,3rd St & 22nd St,37.76050186,-122.38899994,37.75809860,-122.38800049
20th St & 3rd St,22nd St & Illinois St,37.76050186,-122.38899994,37.75799942,-122.38800049
20th St & Collingwood St,Castro St & 20th St,37.75770187,-122.43599701,37.75780106,-122.43499756
20th St & Collingwood St,Eureka St & 20th St,37.75770187,-122.43599701,37.75740051,-122.43800354
20th St & Collingwood St,Castro St & 19th St,37.75770187,-122.43599701,37.75939941,-122.43499756
20th St & Eureka St,Eureka St & 20th St,37.75759888,-122.43800354,37.75740051,-122.43800354
20th St & Eureka St,Eureka St & 19th St,37.75759888,-122.43800354,37.75899887,-122.43800354
20th St & Eureka St,20th St & Collingwood St,37.75759888,-122.43800354,37.75770187,-122.43599701
30th Ave & Quintara St,Quintara St & 31st Ave,37.74800110,-122.48799896,37.74810028,-122.48899841
30th Ave & Quintara St,Quintara St & 28th Ave,37.74800110,-122.48799896,37.74829865,-122.48600006
30th Ave & Quintara St,Quintara St & 27th Ave,37.74800110,-122.48799896,37.74819946,-122.48500061
30th Ave & Rivera St,Quintara St & 31st Ave,37.74639893,-122.48799896,37.74810028,-122.48899841
30th Ave & Rivera St,Quintara St & 29th Ave,37.74639893,-122.48799896,37.74819946,-122.48699951
30th Ave & Rivera St,Quintara St & 28th Ave,37.74639893,-122.48799896,37.74829865,-122.48600006
30th Ave & Santiago St,Taraval St & 30th Ave,37.74449921,-122.48799896,37.74259949,-122.48699951
30th Ave & Santiago St,Taraval St & 32nd Ave,37.74449921,-122.48799896,37.74250031,-122.48899841
30th Ave & Santiago St,30th Ave & Quintara St,37.74449921,-122.48799896,37.74800110,-122.48799896
30th Ave & Taraval St,Taraval St & 30th Ave,37.74259949,-122.48799896,37.74259949,-122.48699951
30th Ave & Taraval St,Taraval St & 32nd Ave,37.74259949,-122.48799896,37.74250031,-122.48899841
30th Ave & Taraval St,Ulloa St & 30th Ave,37.74259949,-122.48799896,37.74069977,-122.48699951
30th Ave & Ulloa St,Ulloa St & 30th Ave,37.74079895,-122.48699951,37.74069977,-122.48699951
30th Ave & Ulloa St,Taraval St & 30th Ave,37.74079895,-122.48699951,37.74259949,-122.48699951
30th Ave & Ulloa St,30th Ave & Taraval St,37.74079895,-122.48699951,37.74259949,-122.48799896
30th St & Church St,Church St & 30th St,37.74219894,-122.42600250,37.74219894,-122.42600250
30th St & Church St,Chenery St & 30th St,37.74219894,-122.42600250,37.74200058,-122.42600250
30th St & Church St,Church St & 29th St,37.74219894,-122.42600250,37.74359894,-122.42700195
30th St & Dolores St,Mission St & Cortland Ave,37.74229813,-122.42400360,37.74110031,-122.42299652
30th St & Dolores St,Cortland Ave & Mission St,37.74229813,-122.42400360,37.74100113,-122.42299652
30th St & Dolores St,Church St & Day St,37.74229813,-122.42400360,37.74280167,-122.42700195
30th St & Mission St,Mission St & 30th St,37.74240112,-122.42199707,37.74240112,-122.42199707
30th St & Mission St,Mission St & Cortland Ave,37.74240112,-122.42199707,37.74110031,-122.42299652
30th St & Mission St,Cortland Ave & Prospect Ave,37.74240112,-122.42199707,37.74029922,-122.42099762
30th St & Noe St,Noe St & 30th St,37.74190140,-122.43099976,37.74200058,-122.43099976
30th St & Noe St,30th St & Sanchez St,37.74190140,-122.43099976,37.74200058,-122.42900085
30th St & Noe St,Addison St & Digby St,37.74190140,-122.43099976,37.74000168,-122.43399811
30th St & Sanchez St,Church St & 30th St,37.74200058,-122.42900085,37.74219894,-122.42600250
30th St & Sanchez St,Church St & Day St,37.74200058,-122.42900085,37.74280167,-122.42700195
30th St & Sanchez St,Noe St & 30th St,37.74200058,-122.42900085,37.74200058,-122.43099976
32nd Ave & Balboa St,33rd Ave & Balboa St,37.77669907,-122.49199677,37.77600098,-122.49299622
32nd Ave & Balboa St,33rd Ave & Anza St,37.77669907,-122.49199677,37.77790070,-122.49299622
32nd Ave & Balboa St,Balboa St & 30th Ave,37.77669907,-122.49199677,37.77610016,-122.48999786
32nd Ave & California St,33rd Ave & Clement St,37.78340149,-122.49199677,37.78150177,-122.49299622
32nd Ave & California St,Clement St & Legion of Honor Dr,37.78340149,-122.49199677,37.78160095,-122.49400330
32nd Ave & California St,Legion of Honor Dr & Clement St,37.78340149,-122.49199677,37.78170013,-122.49500275
32nd Ave & Clement St,Clement St & Legion of Honor Dr,37.78200150,-122.49199677,37.78160095,-122.49400330
32nd Ave & Clement St,Legion of Honor Dr & Clement St,37.78200150,-122.49199677,37.78170013,-122.49500275
32nd Ave & Clement St,California St & 30th Ave,37.78200150,-122.49199677,37.78369904,-122.49099731
32nd Ave & Geary St,Geary St & 32nd Ave,37.77989960,-122.49199677,37.77959824,-122.49199677
32nd Ave & Geary St,33rd Ave & Geary St,37.77989960,-122.49199677,37.77980042,-122.49299622
32nd Ave & Geary St,33rd Ave & Clement St,37.77989960,-122.49199677,37.78150177,-122.49299622
33rd Ave & Anza St,32nd Ave & Balboa St,37.77790070,-122.49299622,37.77669907,-122.49199677
33rd Ave & Anza St,Geary St & 33rd Ave,37.77790070,-122.49299622,37.77970123,-122.49299622
33rd Ave & Anza St,Geary St & 32nd Ave,37.77790070,-122.49299622,37.77959824,-122.49199677
33rd Ave & Balboa St,Balboa St & 32nd Ave,37.77600098,-122.49299622,37.77600098,-122.49199677
33rd Ave & Balboa St,Balboa St & 34th Ave,37.77600098,-122.49299622,37.77579880,-122.49400330
33rd Ave & Balboa St,Balboa St & 30th Ave,37.77600098,-122.49299622,37.77610016,-122.48999786
33rd Ave & Clement St,Legion of Honor Dr & Clement St,37.78150177,-122.49299622,37.78170013,-122.49500275
33rd Ave & Clement St,32nd Ave & Geary St,37.78150177,-122.49299622,37.77989960,-122.49199677
33rd Ave & Clement St,Geary St & 33rd Ave,37.78150177,-122.49299622,37.77970123,-122.49299622
33rd Ave & Geary St,Geary St & 33rd Ave,37.77980042,-122.49299622,37.77970123,-122.49299622
33rd Ave & Geary St,32nd Ave & Geary St,37.77980042,-122.49299622,37.77989960,-122.49199677
33rd Ave & Geary St,Geary St & 32nd Ave,37.77980042,-122.49299622,37.77959824,-122.49199677
36th Ave & Lincoln Way,Lincoln Way & 35th Ave,37.76459885,-122.49500275,37.76480103,-122.49500275
36th Ave & Lincoln Way,37th Ave & Lincoln Way,37.76459885,-122.49500275,37.76440048,-122.49700165
36th Ave & Lincoln Way,Lincoln Way & 33rd Ave,37.76459885,-122.49500275,37.76480103,-122.49299622
37th Ave & Lincoln Way,36th Ave & Lincoln Way,37.76440048,-122.49700165,37.76459885,-122.49500275
37th Ave & Lincoln Way,Lincoln Way & 35th Ave,37.76440048,-122.49700165,37.76480103,-122.49500275
37th Ave & Lincoln Way,Lincoln Way & 34th Ave,37.76440048,-122.49700165,37.76470184,-122.49299622
39th Ave & Quintara St,Quintara St & 39th Ave,37.74760056,-122.49700165,37.74760056,-122.49800110
39th Ave & Quintara St,39th Ave & Rivera St,37.74760056,-122.49700165,37.74599838,-122.49700165
39th Ave & Quintara St,Sunset Blvd & Quintara St,37.74760056,-122.49700165,37.74810028,-122.49500275
