RouteName, Coords
Walking Distance, "MULTILINESTRING ((-122.492 37.7767, -122.49 37.7761))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7834, -122.491 37.7837))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7834, -122.492 37.782))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7834, -122.493 37.7815))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7834, -122.494 37.7816))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7834, -122.495 37.7817))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.492 37.7834))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.492 37.7799))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.493 37.7815))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.494 37.7816))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.495 37.7817))"
Walking Distance, "MULTILINESTRING ((-122.492 37.782, -122.491 37.7837))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7799, -122.493 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7799, -122.492 37.7796))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7799, -122.493 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.492 37.7799, -122.493 37.7815))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7779, -122.493 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7779, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7779, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7779, -122.493 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7779, -122.492 37.7796))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.493 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.495 37.7759))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.492 37.776))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.494 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.493 37.776, -122.49 37.7761))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.492 37.782))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.493 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.494 37.7816))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.495 37.7817))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.492 37.7799))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7815, -122.493 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7798, -122.493 37.7815))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7798, -122.493 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7798, -122.493 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7798, -122.492 37.7799))"
Walking Distance, "MULTILINESTRING ((-122.493 37.7798, -122.492 37.7796))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7646, -122.493 37.7647))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7646, -122.495 37.7648))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7646, -122.497 37.7644))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7646, -122.493 37.7648))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7644, -122.496 37.761))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7644, -122.495 37.7646))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7644, -122.495 37.7648))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7644, -122.493 37.7647))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7476, -122.5 37.7477))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7476, -122.498 37.7476))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7476, -122.497 37.746))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7476, -122.495 37.7481))"
Walking Distance, "MULTILINESTRING ((-122.497 37.746, -122.495 37.7458))"
Walking Distance, "MULTILINESTRING ((-122.497 37.746, -122.497 37.7476))"
Walking Distance, "MULTILINESTRING ((-122.497 37.746, -122.498 37.7476))"
Walking Distance, "MULTILINESTRING ((-122.497 37.746, -122.495 37.7461))"
Walking Distance, "MULTILINESTRING ((-122.497 37.746, -122.5 37.7477))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7811, -122.504 37.7818))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7811, -122.504 37.781))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7811, -122.503 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7811, -122.504 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.504 37.781, -122.504 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.504 37.781, -122.504 37.7818))"
Walking Distance, "MULTILINESTRING ((-122.504 37.781, -122.503 37.7811))"
Walking Distance, "MULTILINESTRING ((-122.504 37.781, -122.503 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7798, -122.503 37.7792))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7798, -122.505 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7798, -122.503 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7798, -122.504 37.781))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7798, -122.503 37.7811))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7752, -122.504 37.7755))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7752, -122.506 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7752, -122.508 37.7734))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7752, -122.51 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7752, -122.507 37.7716))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7736, -122.506 37.7752))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7736, -122.508 37.7734))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7736, -122.507 37.7716))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7736, -122.504 37.7755))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7736, -122.503 37.7716))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7624, -122.506 37.764))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7624, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7624, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7624, -122.507 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7624, -122.509 37.7604))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7624))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7587))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.509 37.7604))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.503 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7587, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7587, -122.506 37.7568))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7587, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7587, -122.509 37.7604))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7587, -122.503 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7568, -122.506 37.7587))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7568, -122.506 37.7549))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7568, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7568, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7568, -122.506 37.753))"
Walking Distance, "MULTILINESTRING ((-122.506 37.764, -122.507 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.506 37.764, -122.506 37.7624))"
Walking Distance, "MULTILINESTRING ((-122.506 37.764, -122.51 37.7639))"
Walking Distance, "MULTILINESTRING ((-122.506 37.764, -122.51 37.7641))"
Walking Distance, "MULTILINESTRING ((-122.506 37.764, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7549, -122.506 37.7568))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7549, -122.505 37.7528))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7549, -122.506 37.753))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7549, -122.504 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7549, -122.508 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7528, -122.506 37.7549))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7528, -122.505 37.7512))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7528, -122.506 37.753))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7528, -122.504 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7528, -122.503 37.7532))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7512, -122.505 37.7528))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7512, -122.505 37.7493))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7512, -122.507 37.751))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7512, -122.506 37.753))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7512, -122.504 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7493, -122.505 37.7512))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7493, -122.505 37.7475))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7493, -122.505 37.7474))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7493, -122.507 37.751))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7493, -122.507 37.7473))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.505 37.7493))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.505 37.7456))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.503 37.7474))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.505 37.7474))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.507 37.7473))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7475, -122.505 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7456, -122.505 37.7475))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7456, -122.505 37.7437))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7456, -122.505 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7456, -122.507 37.7453))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7456, -122.505 37.7474))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7437, -122.505 37.7456))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7437, -122.505 37.7419))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7437, -122.505 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7437, -122.504 37.7418))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7437, -122.507 37.7453))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.502 37.7419))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.505 37.7437))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.505 37.74))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.504 37.7418))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.5 37.742))"
Walking Distance, "MULTILINESTRING ((-122.505 37.7419, -122.505 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.505 37.74, -122.505 37.7419))"
Walking Distance, "MULTILINESTRING ((-122.505 37.74, -122.504 37.7381))"
Walking Distance, "MULTILINESTRING ((-122.505 37.74, -122.504 37.7418))"
Walking Distance, "MULTILINESTRING ((-122.505 37.74, -122.505 37.7381))"
Walking Distance, "MULTILINESTRING ((-122.505 37.74, -122.502 37.7419))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7381, -122.505 37.74))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7381, -122.505 37.7381))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7381, -122.504 37.7361))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7381, -122.504 37.7361))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7381, -122.505 37.736))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7361, -122.504 37.7381))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7361, -122.504 37.7361))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7361, -122.505 37.7354))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7361, -122.505 37.736))"
Walking Distance, "MULTILINESTRING ((-122.505 37.736, -122.505 37.7354))"
Walking Distance, "MULTILINESTRING ((-122.505 37.736, -122.504 37.7361))"
Walking Distance, "MULTILINESTRING ((-122.505 37.736, -122.504 37.7361))"
Walking Distance, "MULTILINESTRING ((-122.505 37.736, -122.503 37.7356))"
Walking Distance, "MULTILINESTRING ((-122.509 37.779, -122.506 37.779))"
Walking Distance, "MULTILINESTRING ((-122.509 37.779, -122.507 37.78))"
Walking Distance, "MULTILINESTRING ((-122.509 37.779, -122.505 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.509 37.779, -122.504 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.408 37.784, -122.406 37.7826))"
Walking Distance, "MULTILINESTRING ((-122.408 37.784, -122.409 37.7835))"
Walking Distance, "MULTILINESTRING ((-122.408 37.784, -122.408 37.7839))"
Walking Distance, "MULTILINESTRING ((-122.408 37.784, -122.407 37.7847))"
Walking Distance, "MULTILINESTRING ((-122.408 37.784, -122.407 37.7848))"
Walking Distance, "MULTILINESTRING ((-122.431 37.7377, -122.433 37.7382))"
Walking Distance, "MULTILINESTRING ((-122.431 37.7377, -122.431 37.7367))"
Walking Distance, "MULTILINESTRING ((-122.431 37.7377, -122.429 37.7379))"
Walking Distance, "MULTILINESTRING ((-122.431 37.7377, -122.432 37.7368))"
Walking Distance, "MULTILINESTRING ((-122.433 37.7382, -122.434 37.74))"
Walking Distance, "MULTILINESTRING ((-122.433 37.7382, -122.434 37.7387))"
Walking Distance, "MULTILINESTRING ((-122.433 37.7382, -122.432 37.7368))"
Walking Distance, "MULTILINESTRING ((-122.433 37.7382, -122.431 37.7377))"
Walking Distance, "MULTILINESTRING ((-122.436 37.74, -122.434 37.7402))"
Walking Distance, "MULTILINESTRING ((-122.436 37.74, -122.436 37.7402))"
Walking Distance, "MULTILINESTRING ((-122.436 37.74, -122.437 37.7387))"
Walking Distance, "MULTILINESTRING ((-122.436 37.74, -122.434 37.74))"
Walking Distance, "MULTILINESTRING ((-122.434 37.74, -122.434 37.7402))"
Walking Distance, "MULTILINESTRING ((-122.434 37.74, -122.434 37.7387))"
Walking Distance, "MULTILINESTRING ((-122.434 37.74, -122.436 37.74))"
Walking Distance, "MULTILINESTRING ((-122.434 37.74, -122.436 37.7402))"
Walking Distance, "MULTILINESTRING ((-122.434 37.7402, -122.436 37.7402))"
Walking Distance, "MULTILINESTRING ((-122.434 37.7402, -122.434 37.7383))"
Walking Distance, "MULTILINESTRING ((-122.434 37.7402, -122.434 37.74))"
Walking Distance, "MULTILINESTRING ((-122.434 37.7402, -122.436 37.74))"
Walking Distance, "MULTILINESTRING ((-122.434 37.7402, -122.434 37.7387))"
Walking Distance, "MULTILINESTRING ((-122.394 37.709, -122.395 37.7109))"
Walking Distance, "MULTILINESTRING ((-122.394 37.709, -122.393 37.7098))"
Walking Distance, "MULTILINESTRING ((-122.394 37.709, -122.394 37.7112))"
Walking Distance, "MULTILINESTRING ((-122.394 37.709, -122.397 37.711))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7116, -122.465 37.7118))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7116, -122.469 37.7103))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7116, -122.467 37.7116))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7116, -122.467 37.7117))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7116, -122.469 37.7104))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7762, -122.4 37.778))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7762, -122.404 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7762, -122.405 37.7746))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7762, -122.402 37.7789))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7655, -122.415 37.7656))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7655, -122.41 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7655, -122.41 37.7657))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7655, -122.408 37.7658))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7655, -122.41 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7642, -122.41 37.7655))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7642, -122.41 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7642, -122.41 37.7657))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7642, -122.41 37.7619))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7642, -122.407 37.7633))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7619, -122.41 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7619, -122.41 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7619, -122.41 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7619, -122.41 37.7593))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7619, -122.407 37.7633))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7606, -122.41 37.7619))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7606, -122.41 37.7593))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7606, -122.407 37.7607))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7606, -122.41 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7606, -122.41 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7593, -122.41 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7593, -122.41 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7593, -122.41 37.7619))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7593, -122.407 37.7607))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7593, -122.407 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7575, -122.41 37.7593))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7575, -122.409 37.7562))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7575, -122.407 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7575, -122.41 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7575, -122.406 37.7554))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7562, -122.41 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7562, -122.409 37.7543))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7562, -122.407 37.7575))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7562, -122.407 37.7551))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7562, -122.406 37.7554))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7543, -122.409 37.7562))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7543, -122.409 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7543, -122.409 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7543, -122.407 37.7551))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7543, -122.407 37.7528))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7529, -122.409 37.7543))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7529, -122.409 37.7513))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7529, -122.409 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7529, -122.407 37.7528))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7529, -122.407 37.753))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7513, -122.409 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7513, -122.409 37.7497))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7513, -122.409 37.7529))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7513, -122.407 37.7514))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7513, -122.407 37.7528))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7497, -122.409 37.7513))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7497, -122.41 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7497, -122.407 37.7514))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7497, -122.412 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.409 37.7497, -122.406 37.7516))"
Walking Distance, "MULTILINESTRING ((-122.41 37.7631, -122.41 37.7619))"
